startTime,endTime,sampleLabel,responseTime,isSuccsessful,isFailed,responseCode
1716300380325,1716300381073,GET_card,748,1,0,200
1716300380346,1716300381074,POST_card,728,1,0,200
1716300380418,1716300381074,GET_card,656,1,0,200
1716300380337,1716300381079,POST_card,742,1,0,200
1716300380917,1716300381085,GET_mainPage,168,1,0,200
1716300380997,1716300381094,POST_confirm,97,1,0,200
1716300380771,1716300381096,POST_card,325,1,0,200
1716300380338,1716300381097,POST_card,759,1,0,200
1716300380106,1716300381101,GET_card,995,1,0,200
1716300380228,1716300381108,POST_confirm,880,1,0,200
1716300380293,1716300381146,GET_card,853,1,0,200
1716300380888,1716300381156,POST_card,268,1,0,200
1716300381067,1716300381156,GET_card,89,1,0,200
1716300380301,1716300381156,GET_category,855,1,0,200
1716300380877,1716300381156,GET_card,279,1,0,200
1716300380412,1716300381166,GET_card,754,1,0,200
1716300380378,1716300381167,GET_card,789,1,0,200
1716300380635,1716300381171,GET_card,536,1,0,200
1716300380312,1716300381178,GET_category,866,1,0,200
1716300380537,1716300381181,POST_confirm,644,1,0,200
1716300380597,1716300381182,POST_card,585,1,0,200
1716300380418,1716300381187,GET_card,769,1,0,200
1716300380237,1716300381187,POST_card,950,1,0,200
1716300381146,1716300381188,POST_card,42,1,0,200
1716300380633,1716300381192,POST_card,559,1,0,200
1716300380398,1716300381193,GET_category,795,1,0,200
1716300380951,1716300381195,POST_confirm,244,1,0,200
1716300381073,1716300381208,POST_card,135,1,0,200
1716300380368,1716300381215,GET_category,847,1,0,200
1716300381072,1716300381224,POST_card,152,1,0,200
1716300380935,1716300381224,POST_card,289,1,0,200
1716300381215,1716300381226,GET_card,11,1,0,200
1716300380390,1716300381227,GET_category,837,1,0,200
1716300381102,1716300381232,POST_card,130,1,0,200
1716300380482,1716300381235,GET_category,753,1,0,200
1716300380847,1716300381240,POST_card,393,1,0,200
1716300381178,1716300381243,GET_card,65,1,0,200
1716300380817,1716300381245,GET_card,428,1,0,200
1716300380609,1716300381258,GET_card,649,1,0,200
1716300380319,1716300381259,GET_category,940,1,0,200
1716300380263,1716300381260,GET_category,997,1,0,200
1716300381085,1716300381261,GET_category,176,1,0,200
1716300380688,1716300381278,GET_category,590,1,0,200
1716300381260,1716300381282,GET_card,22,1,0,200
1716300381167,1716300381283,POST_card,116,1,0,200
1716300381171,1716300381286,POST_card,115,1,0,200
1716300381187,1716300381286,POST_card,99,1,0,200
1716300380928,1716300381288,GET_card,360,1,0,200
1716300380668,1716300381288,GET_category,620,1,0,200
1716300380865,1716300381294,POST_card,429,1,0,200
1716300380406,1716300381295,GET_card,889,1,0,200
1716300380419,1716300381295,GET_card,876,1,0,200
1716300381183,1716300381310,POST_confirm,127,1,0,200
1716300380776,1716300381319,GET_card,543,1,0,200
1716300380693,1716300381325,GET_card,632,1,0,200
1716300380990,1716300381339,GET_card,349,1,0,200
1716300380702,1716300381342,POST_card,640,1,0,200
1716300380798,1716300381355,POST_card,557,1,0,200
1716300380836,1716300381359,GET_mainPage,523,1,0,200
1716300380826,1716300381359,POST_card,533,1,0,200
1716300380763,1716300381369,GET_card,606,1,0,200
1716300381096,1716300381370,POST_confirm,274,1,0,200
1716300380836,1716300381370,GET_category,534,1,0,200
1716300380785,1716300381375,POST_card,590,1,0,200
1716300381108,1716300381382,GET_mainPage,274,1,0,200
1716300380626,1716300381384,POST_card,758,1,0,200
1716300381370,1716300381387,GET_mainPage,17,1,0,200
1716300381325,1716300381389,POST_card,64,1,0,200
1716300380471,1716300381396,GET_card,925,1,0,200
1716300381181,1716300381402,GET_mainPage,221,1,0,200
1716300380735,1716300381422,GET_card,687,1,0,200
1716300381156,1716300381429,GET_card,273,1,0,200
1716300380543,1716300381441,POST_card,898,1,0,200
1716300380551,1716300381441,POST_card,890,1,0,200
1716300380469,1716300381444,GET_card,975,1,0,200
1716300381080,1716300381448,POST_confirm,368,1,0,200
1716300381036,1716300381448,GET_card,412,1,0,200
1716300380779,1716300381464,POST_confirm,685,1,0,200
1716300381260,1716300381484,GET_card,224,1,0,200
1716300380585,1716300381489,POST_card,904,1,0,200
1716300381295,1716300381495,POST_card,200,1,0,200
1716300381441,1716300381499,POST_confirm,58,1,0,200
1716300381376,1716300381501,POST_confirm,125,1,0,200
1716300380618,1716300381505,GET_card,887,1,0,200
1716300380910,1716300381511,GET_card,601,1,0,200
1716300381286,1716300381513,POST_confirm,227,1,0,200
1716300381387,1716300381514,GET_category,127,1,0,200
1716300381355,1716300381514,POST_confirm,159,1,0,200
1716300380968,1716300381522,GET_card,554,1,0,200
1716300380855,1716300381522,GET_card,667,1,0,200
1716300381006,1716300381522,GET_mainPage,516,1,0,200
1716300380707,1716300381527,GET_card,820,1,0,200
1716300381011,1716300381540,GET_card,529,1,0,200
1716300381060,1716300381547,GET_category,487,1,0,200
1716300381017,1716300381560,POST_card,543,1,0,200
1716300381043,1716300381569,POST_card,526,1,0,200
1716300381515,1716300381575,GET_mainPage,60,1,0,200
1716300380877,1716300381583,POST_card,706,1,0,200
1716300380684,1716300381586,POST_card,902,1,0,200
1716300381261,1716300381590,GET_card,329,1,0,200
1716300380969,1716300381596,POST_confirm,627,1,0,200
1716300381499,1716300381611,GET_mainPage,112,1,0,200
1716300381448,1716300381611,POST_card,163,1,0,200
1716300381465,1716300381617,GET_mainPage,152,1,0,200
1716300381187,1716300381617,POST_confirm,430,1,0,200
1716300381017,1716300381629,GET_category,612,1,0,200
1716300381384,1716300381635,POST_confirm,251,1,0,200
1716300381025,1716300381653,POST_card,628,1,0,200
1716300380843,1716300381669,GET_card,826,1,0,200
1716300381156,1716300381671,POST_confirm,515,1,0,200
1716300381618,1716300381671,GET_category,53,1,0,200
1716300381489,1716300381671,POST_confirm,182,1,0,200
1716300381046,1716300381675,POST_confirm,629,1,0,200
1716300381227,1716300381689,GET_card,462,1,0,200
1716300381074,1716300381696,POST_confirm,622,1,0,200
1716300380710,1716300381701,GET_card,991,1,0,200
1716300381056,1716300381701,POST_confirm,645,1,0,200
1716300380891,1716300381703,GET_mainPage,812,1,0,200
1716300381241,1716300381711,POST_confirm,470,1,0,200
1716300380836,1716300381711,GET_category,875,1,0,200
1716300381359,1716300381717,GET_category,358,1,0,200
1716300381611,1716300381718,POST_confirm,107,1,0,200
1716300380821,1716300381721,POST_card,900,1,0,200
1716300380990,1716300381721,POST_card,731,1,0,200
1716300381286,1716300381721,POST_confirm,435,1,0,200
1716300381189,1716300381727,POST_confirm,538,1,0,200
1716300381523,1716300381735,GET_category,212,1,0,200
1716300381039,1716300381739,GET_mainPage,700,1,0,200
1716300381484,1716300381755,POST_card,271,1,0,200
1716300380793,1716300381758,GET_mainPage,965,1,0,200
1716300381515,1716300381758,GET_card,243,1,0,200
1716300381739,1716300381759,GET_category,20,1,0,200
1716300380885,1716300381761,POST_card,876,1,0,200
1716300381501,1716300381769,GET_mainPage,268,1,0,200
1716300381703,1716300381769,GET_category,66,1,0,200
1716300381523,1716300381771,POST_card,248,1,0,200
1716300380926,1716300381778,GET_card,852,1,0,200
1716300381235,1716300381782,GET_card,547,1,0,200
1716300381583,1716300381802,POST_confirm,219,1,0,200
1716300380936,1716300381812,POST_confirm,876,1,0,200
1716300380949,1716300381836,POST_card,887,1,0,200
1716300381097,1716300381836,POST_confirm,739,1,0,200
1716300381721,1716300381837,POST_confirm,116,1,0,200
1716300381074,1716300381842,POST_card,768,1,0,200
1716300381156,1716300381852,POST_card,696,1,0,200
1716300381629,1716300381860,GET_card,231,1,0,200
1716300380977,1716300381862,GET_card,885,1,0,200
1716300380896,1716300381862,POST_confirm,966,1,0,200
1716300381195,1716300381864,GET_mainPage,669,1,0,200
1716300380906,1716300381866,POST_confirm,960,1,0,200
1716300380863,1716300381866,POST_card,1003,1,0,200
1716300381246,1716300381868,POST_card,622,1,0,200
1716300380990,1716300381871,POST_confirm,881,1,0,200
1716300381523,1716300381875,POST_card,352,1,0,200
1716300380950,1716300381882,POST_confirm,932,1,0,200
1716300381288,1716300381902,POST_card,614,1,0,200
1716300381618,1716300381902,GET_mainPage,284,1,0,200
1716300381654,1716300381912,POST_confirm,258,1,0,200
1716300381278,1716300381920,GET_card,642,1,0,200
1716300381194,1716300381921,GET_card,727,1,0,200
1716300381370,1716300381930,GET_card,560,1,0,200
1716300380928,1716300381931,GET_mainPage,1003,1,0,200
1716300381342,1716300381934,POST_confirm,592,1,0,200
1716300381586,1716300381945,POST_confirm,359,1,0,200
1716300381282,1716300381945,POST_card,663,1,0,200
1716300380992,1716300381945,POST_card,953,1,0,200
1716300381868,1716300381952,POST_confirm,84,1,0,200
1716300381852,1716300381959,POST_confirm,107,1,0,200
1716300380990,1716300381964,GET_card,974,1,0,200
1716300381224,1716300381965,POST_confirm,741,1,0,200
1716300381021,1716300381968,POST_card,947,1,0,200
1716300381258,1716300381974,POST_card,716,1,0,200
1716300381721,1716300381974,GET_mainPage,253,1,0,200
1716300381226,1716300381976,POST_card,750,1,0,200
1716300381396,1716300381977,POST_card,581,1,0,200
1716300381727,1716300381985,GET_mainPage,258,1,0,200
1716300381701,1716300381991,GET_mainPage,290,1,0,200
1716300381166,1716300381993,POST_card,827,1,0,200
1716300381382,1716300381993,GET_category,611,1,0,200
1716300381755,1716300381996,POST_confirm,241,1,0,200
1716300381863,1716300382015,POST_card,152,1,0,200
1716300381675,1716300382018,GET_mainPage,343,1,0,200
1716300381094,1716300382024,GET_mainPage,930,1,0,200
1716300381671,1716300382028,GET_mainPage,357,1,0,200
1716300381389,1716300382029,POST_confirm,640,1,0,200
1716300381224,1716300382029,POST_confirm,805,1,0,200
1716300381511,1716300382031,POST_card,520,1,0,200
1716300381974,1716300382038,GET_category,64,1,0,200
1716300381803,1716300382052,GET_mainPage,249,1,0,200
1716300381339,1716300382060,POST_card,721,1,0,200
1716300381547,1716300382060,GET_card,513,1,0,200
1716300381429,1716300382060,POST_card,631,1,0,200
1716300381208,1716300382064,POST_confirm,856,1,0,200
1716300381232,1716300382067,POST_confirm,835,1,0,200
1716300381423,1716300382068,POST_card,645,1,0,200
1716300382015,1716300382068,POST_confirm,53,1,0,200
1716300381866,1716300382070,GET_mainPage,204,1,0,200
1716300381758,1716300382073,POST_card,315,1,0,200
1716300381360,1716300382074,POST_confirm,714,1,0,200
1716300381860,1716300382076,POST_card,216,1,0,200
1716300381370,1716300382085,POST_card,715,1,0,200
1716300381156,1716300382090,POST_card,934,1,0,200
1716300381310,1716300382093,GET_mainPage,783,1,0,200
1716300382028,1716300382098,GET_category,70,1,0,200
1716300381671,1716300382100,GET_mainPage,429,1,0,200
1716300382073,1716300382106,POST_confirm,33,1,0,200
1716300382018,1716300382106,GET_category,88,1,0,200
1716300381912,1716300382107,GET_mainPage,195,1,0,200
1716300381444,1716300382126,POST_card,682,1,0,200
1716300381842,1716300382129,POST_confirm,287,1,0,200
1716300381403,1716300382129,GET_category,726,1,0,200
1716300381283,1716300382129,POST_confirm,846,1,0,200
1716300381448,1716300382133,GET_mainPage,685,1,0,200
1716300381193,1716300382138,POST_confirm,945,1,0,200
1716300382070,1716300382142,GET_category,72,1,0,200
1716300381985,1716300382142,GET_category,157,1,0,200
1716300381946,1716300382144,GET_mainPage,198,1,0,200
1716300381243,1716300382144,POST_card,901,1,0,200
1716300381718,1716300382152,GET_mainPage,434,1,0,200
1716300382144,1716300382158,POST_confirm,14,1,0,200
1716300381590,1716300382159,POST_card,569,1,0,200
1716300381596,1716300382164,GET_mainPage,568,1,0,200
1716300381993,1716300382173,GET_card,180,1,0,200
1716300381993,1716300382173,POST_confirm,180,1,0,200
1716300381295,1716300382176,POST_confirm,881,1,0,200
1716300381496,1716300382177,POST_confirm,681,1,0,200
1716300381863,1716300382184,GET_mainPage,321,1,0,200
1716300381288,1716300382186,GET_card,898,1,0,200
1716300381864,1716300382187,GET_category,323,1,0,200
1716300381711,1716300382197,GET_mainPage,486,1,0,200
1716300381996,1716300382198,GET_mainPage,202,1,0,200
1716300381974,1716300382205,POST_confirm,231,1,0,200
1716300381771,1716300382213,POST_confirm,442,1,0,200
1716300381977,1716300382215,POST_confirm,238,1,0,200
1716300381689,1716300382223,POST_card,534,1,0,200
1716300382068,1716300382227,GET_mainPage,159,1,0,200
1716300381783,1716300382234,POST_card,451,1,0,200
1716300381721,1716300382235,POST_confirm,514,1,0,200
1716300382107,1716300382260,GET_category,153,1,0,200
1716300382235,1716300382266,GET_mainPage,31,1,0,200
1716300381319,1716300382276,POST_card,957,1,0,200
1716300382164,1716300382285,GET_category,121,1,0,200
1716300382234,1716300382285,POST_confirm,51,1,0,200
1716300381295,1716300382294,POST_card,999,1,0,200
1716300382067,1716300382294,GET_mainPage,227,1,0,200
1716300381770,1716300382300,GET_card,530,1,0,200
1716300382060,1716300382310,POST_card,250,1,0,200
