startTime,endTime,sampleLabel,responseTime,isSuccsessful,isFailed,responseCode
1723411530167,1723411530272,POST_order,105,1,0,200
1723411530197,1723411530275,POST_order,78,1,0,200
1723411530072,1723411530275,GET_main,203,1,0,200
1723411530152,1723411530276,GET_main,124,1,0,200
1723411530194,1723411530276,POST_order,82,1,0,200
1723411530133,1723411530277,GET_main,144,1,0,200
1723411530164,1723411530283,GET_main,119,1,0,200
1723411530090,1723411530283,GET_main,193,1,0,200
1723411530057,1723411530283,GET_card,226,1,0,200
1723411530126,1723411530283,POST_order,157,1,0,200
1723411530082,1723411530283,GET_main,201,1,0,200
1723411530090,1723411530289,GET_main,199,1,0,200
1723411530114,1723411530289,GET_main,175,1,0,200
1723411530124,1723411530290,GET_main,166,1,0,200
1723411530100,1723411530293,GET_main,193,1,0,200
1723411530096,1723411530298,POST_order,202,1,0,200
1723411530184,1723411530300,GET_main,116,1,0,200
1723411530126,1723411530300,GET_main,174,1,0,200
1723411530099,1723411530306,GET_main,207,1,0,200
1723411530191,1723411530314,GET_main,123,1,0,200
1723411529926,1723411530320,GET_card,394,1,0,200
1723411530164,1723411530321,GET_main,157,1,0,200
1723411530177,1723411530327,GET_main,150,1,0,200
1723411530144,1723411530335,GET_main,191,1,0,200
1723411530214,1723411530335,GET_main,121,1,0,200
1723411530245,1723411530335,POST_order,90,1,0,200
1723411530183,1723411530335,POST_order,152,1,0,200
1723411530063,1723411530341,GET_card,278,1,0,200
1723411530174,1723411530341,GET_main,167,1,0,200
1723411530039,1723411530346,GET_card,307,1,0,200
1723411530152,1723411530346,GET_main,194,1,0,200
1723411530200,1723411530350,GET_main,150,1,0,200
1723411530260,1723411530350,POST_order,90,1,0,200
1723411530194,1723411530353,POST_order,159,1,0,200
1723411530215,1723411530353,GET_main,138,1,0,200
1723411530191,1723411530353,POST_order,162,1,0,200
1723411529957,1723411530357,GET_card,400,1,0,200
1723411530091,1723411530357,GET_card,266,1,0,200
1723411530000,1723411530359,GET_card,359,1,0,200
1723411530108,1723411530361,GET_card,253,1,0,200
1723411530224,1723411530375,GET_main,151,1,0,200
